10,14,8,4,11,8,6,6,-1,1,1,4,9,11,6,-5,198,
10,10,6,6,5,2,4,4,-17,-17,-9,0,-3,-2,-4,-5,198,
12,16,2,4,11,9,7,5,3,2,11,7,17,14,5,-3,198,
11,12,3,5,8,6,6,8,-8,-5,-4,7,9,4,-3,1,198,
9,11,-1,2,7,8,3,5,7,2,6,4,13,10,2,-5,198,
10,13,2,4,7,7,3,6,3,-1,3,10,6,2,1,-2,198,
10,10,5,3,9,10,3,4,4,3,5,9,4,0,2,-7,199,
12,17,7,5,6,6,12,8,-3,-9,-5,10,0,-2,-1,1,199,
4,10,5,0,5,9,6,4,3,3,6,6,5,4,-4,-12,199,
5,7,7,4,8,11,10,10,2,-1,0,14,5,3,-3,-6,199,
19,21,19,21,22,24,19,23,19,19,17,24,12,22,17,11,199,
14,15,22,19,18,17,24,22,5,4,3,17,6,0,11,12,199,
14,16,22,18,18,21,20,21,20,21,23,22,16,15,13,12,200,
35,36,42,39,34,35,43,43,27,24,26,43,24,23,30,39,200,
16,17,20,15,16,14,19,20,14,11,17,22,5,5,17,22,200,
8,7,1,-4,0,-1,2,4,-7,-6,-3,10,-9,-8,-2,4,200,
6,10,7,-1,3,5,5,3,2,2,4,4,2,5,4,0,200,
2,5,1,-6,-1,-1,-5,-1,-18,-18,-15,-3,-4,-9,-9,-7,200,
10,16,9,2,9,9,10,7,5,7,5,8,10,7,10,-1,201,
12,18,9,6,12,12,10,8,10,3,8,13,-2,18,12,1,201,
0,7,-4,-6,-1,-1,-4,-6,4,3,5,6,-17,12,5,-8,201,
1,7,-2,-8,-1,-2,-1,-2,-2,-2,0,9,5,1,8,-2,201,
2,5,-2,-7,0,2,-3,-4,6,3,3,6,16,12,0,-6,201,
0,3,-6,-9,-4,-4,-9,-7,3,1,-1,7,10,7,1,-8,201,
8,15,6,1,9,7,4,2,11,11,11,17,17,13,3,-3,202,
14,20,13,10,19,16,-1,3,12,13,4,15,15,15,6,-4,202,
10,16,14,8,13,13,7,2,11,10,10,16,13,12,9,-5,202,
3,5,8,0,10,7,-1,-5,1,3,0,10,-6,2,2,-7,202,
0,0,1,-4,4,0,-8,-8,1,1,4,8,2,5,-2,-10,202,
3,1,1,-3,8,4,-8,-9,-5,-2,4,9,-4,-7,-4,-9,202,
17,14,12,9,18,18,12,7,8,10,9,21,12,10,12,12,203,
72,76,70,74,76,79,80,78,68,71,66,102,74,71,86,118,203,
79,79,75,71,71,68,86,80,63,65,60,83,64,56,67,117,203,
105,110,123,136,80,92,124,129,92,93,88,114,92,89,83,128,203,
-91,-82,-77,-52,-113,-103,-107,-71,-61,-60,-65,-77,-57,-63,-68,-22,203,
-247,-237,-266,-262,-241,-241,-308,-277,-197,-194,-201,-253,-188,-188,-210,-289,203,
-216,-195,-217,-215,-193,-191,-249,-223,-159,-155,-162,-188,-150,-154,-176,-258,204,
-104,-92,-110,-121,-74,-79,-120,-115,-64,-64,-75,-77,-68,-72,-71,-129,204,
-13,-10,-17,-33,2,-5,-14,-22,-5,-5,-10,5,-1,-9,-6,-26,204,
